pdb_id,split,cluster_id,n_residues,n_contacts,contact_rate
7SIM,val,145.0,1562,3,0.0019206145966709346
7SIP,val,296.0,892,4,0.004484304932735426
7SK3,val,428.0,831,17,0.02045728038507822
7SK4,val,428.0,831,4,0.0048134777376654635
7SK5,val,428.0,897,5,0.005574136008918618
7SK7,val,428.0,854,5,0.00585480093676815
7SK8,val,428.0,835,21,0.025149700598802394
7SK9,val,428.0,716,4,0.00558659217877095
7SL8,test,799.0,700,2,0.002857142857142857
7SLA,test,799.0,702,1,0.0014245014245014246
7SMM,test,74.0,2030,6,0.002955665024630542
7SMQ,test,74.0,2030,6,0.002955665024630542
7SMR,test,74.0,2022,3,0.001483679525222552
7SMS,test,74.0,2015,1,0.0004962779156327543
7SMT,test,74.0,2022,2,0.0009891196834817012
7SP7,train,450.0,739,1,0.0013531799729364006
7SPS,train,462.0,936,8,0.008547008547008548
7SPT,train,462.0,470,9,0.019148936170212766
7SQO,train,55.0,1111,2,0.0018001800180018
7SR8,train,55.0,1141,1,0.0008764241893076249
7SUS,test,458.0,347,2,0.005763688760806916
7SV7,val,549.0,1173,2,0.0017050298380221654
7SVD,val,549.0,1173,1,0.0008525149190110827
7SX3,train,275.0,4607,3,0.0006511829824180595
7SX4,train,275.0,4566,1,0.0002190100744634253
7T4O,train,449.0,2310,21,0.00909090909090909
7T4P,train,449.0,2577,88,0.03414823438106325
7T4X,train,672.0,1778,36,0.020247469066366704
7T6B,train,55.0,1119,2,0.0017873100983020554
7T6T,train,55.0,907,1,0.0011025358324145535
7T71,test,500.0,695,1,0.0014388489208633094
7T92,test,706.0,1159,15,0.012942191544434857
7TAC,train,227.0,1526,4,0.002621231979030144
7TAE,train,39.0,206,2,0.009708737864077669
7TAI,train,291.0,1272,3,0.0023584905660377358
7TAY,train,463.0,2076,18,0.008670520231213872
7TBP,test,664.0,309,2,0.006472491909385114
7TBW,val,649.0,1928,1,0.0005186721991701245
7TBY,val,649.0,1788,2,0.0011185682326621924
7TCE,test,194.0,3456,27,0.0078125
7TD3,train,55.0,909,2,0.0022002200220022
7THU,test,83.0,3562,48,0.01347557551937114
7TIE,test,83.0,3550,53,0.014929577464788733
7TIH,test,83.0,3550,43,0.012112676056338029
7TII,test,83.0,3550,46,0.012957746478873239
7TJ8,train,806.0,1242,1,0.0008051529790660225
7TJ9,train,806.0,1273,3,0.002356637863315004
7TQS,test,676.0,4249,2,0.0004706989879971758
7TQT,test,676.0,4212,1,0.00023741690408357076
7TQU,test,676.0,2544,2,0.0007861635220125787
7TVZ,train,47.0,2340,6,0.002564102564102564
7TY4,test,467.0,1030,1,0.000970873786407767
7TY6,test,467.0,1032,3,0.0029069767441860465
7TY8,test,467.0,1030,2,0.001941747572815534
7TYA,test,467.0,1028,1,0.0009727626459143969
7TYF,val,81.0,1266,3,0.002369668246445498
7TYI,val,81.0,1154,2,0.0017331022530329288
7TYO,val,81.0,1141,2,0.0017528483786152498
7TYS,train,308.0,2788,5,0.001793400286944046
7TYT,train,308.0,2759,6,0.0021747009786154403
7TYX,val,81.0,1269,3,0.002364066193853428
7TYY,val,81.0,1250,3,0.0024
7TZF,val,81.0,1272,3,0.0023584905660377358
7U1Q,train,308.0,2791,8,0.002866356144750985
7U1S,train,308.0,2792,10,0.0035816618911174787
7U24,train,308.0,2770,4,0.001444043321299639
7U2X,train,308.0,2753,7,0.0025426807119505995
7U8G,val,571.0,621,22,0.03542673107890499
7UEA,train,359.0,2793,9,0.00322234156820623
7UGG,train,200.0,2480,14,0.00564516129032258
7UHF,train,565.0,2502,1,0.0003996802557953637
7URC,test,800.0,658,2,0.00303951367781155
7URD,test,800.0,678,1,0.0014749262536873156
7USW,train,588.0,1676,2,0.0011933174224343676
7USX,train,588.0,1670,5,0.0029940119760479044
7USY,train,588.0,2025,5,0.0024691358024691358
7UWP,val,254.0,888,4,0.0045045045045045045
7UZ3,test,467.0,1114,24,0.02154398563734291
7UZE,train,678.0,984,20,0.02032520325203252
7UZQ,train,451.0,1315,14,0.01064638783269962
7V07,test,467.0,1114,8,0.00718132854578097
7V0S,train,451.0,1315,1,0.0007604562737642585
7V19,test,467.0,1114,2,0.0017953321364452424
7V2C,train,768.0,8268,20,0.0024189646831156266
7V2D,train,768.0,8139,19,0.0023344391202850473
7V2E,train,768.0,8268,23,0.0027818093855829706
7V2F,train,768.0,8139,28,0.003440226071999017
7V2H,train,768.0,8269,34,0.004111742653283347
7V2K,train,768.0,8173,25,0.0030588523186100575
7V2R,train,768.0,8269,32,0.003869875438384327
7V30,train,768.0,8139,22,0.0027030347708563705
7V31,train,768.0,8268,32,0.0038703434929850023
7V32,train,768.0,8139,16,0.001965843469713724
7V33,train,768.0,8269,37,0.004474543475631878
7V3K,val,501.0,1173,15,0.01278772378516624
7V3M,train,768.0,8139,26,0.0031944956382848016
7V3Z,train,228.0,431,1,0.002320185614849188
7V62,val,796.0,1547,5,0.003232062055591467
7V6Z,train,103.0,1008,1,0.000992063492063492
7V73,train,360.0,597,2,0.0033500837520938024
7V74,train,360.0,597,2,0.0033500837520938024
7VB7,train,768.0,3542,2,0.000564652738565782
7VBL,train,668.0,4727,31,0.006558070657922572
7VBN,train,768.0,3521,2,0.0005680204487361545
7VBP,train,668.0,4652,22,0.004729148753224419
7VBY,val,609.0,951,79,0.08307045215562565
7VBZ,train,768.0,3542,3,0.0008469791078486731
7VC0,train,668.0,4727,30,0.006346519991537973
7VD2,val,609.0,951,33,0.03470031545741325
7VFI,test,95.0,1149,1,0.0008703220191470844
7VFS,train,565.0,2383,1,0.000419639110365086
7VFV,train,565.0,2383,1,0.000419639110365086
7VFW,train,565.0,2383,1,0.000419639110365086
7VFX,train,55.0,1138,1,0.0008787346221441124
7VGZ,train,55.0,1125,1,0.0008888888888888889
7VH5,train,109.0,4824,6,0.0012437810945273632
7VH6,train,109.0,4608,9,0.001953125
7VIE,train,55.0,1134,1,0.0008818342151675485
7VKT,train,55.0,1143,2,0.0017497812773403325
7VL5,train,276.0,1409,4,0.0028388928317956
7VLR,train,308.0,1145,1,0.0008733624454148472
7VLS,train,308.0,1141,1,0.0008764241893076249
7VLT,train,308.0,1145,1,0.0008733624454148472
7VLU,train,308.0,1159,1,0.0008628127696289905
7VNM,train,394.0,2112,15,0.007102272727272727
7VNY,train,394.0,2283,24,0.010512483574244415
7VOD,train,753.0,355,3,0.008450704225352112
7VOE,train,753.0,356,4,0.011235955056179775
7VR7,val,110.0,402,5,0.012437810945273632
7VR8,val,110.0,402,3,0.007462686567164179
7VR9,val,601.0,1156,8,0.006920415224913495
7VRJ,train,394.0,2590,63,0.024324324324324326
7VSI,test,799.0,616,2,0.003246753246753247
7VTZ,train,718.0,435,4,0.009195402298850575
7VU0,train,718.0,870,21,0.02413793103448276
7VU1,train,718.0,870,39,0.04482758620689655
7VUW,test,83.0,3535,41,0.011598302687411598
7VVR,test,83.0,3541,52,0.014685117198531489
7VWJ,train,768.0,3487,3,0.0008603383997705764
7VWL,train,668.0,4652,27,0.005803955288048152
7VXP,train,768.0,3542,1,0.000282326369282891
7VXS,train,668.0,4726,17,0.0035971223021582736
7VY0,test,676.0,818,1,0.0012224938875305623
7VY1,train,668.0,4652,12,0.0025795356835769563
7VY3,train,394.0,1838,49,0.02665941240478781
7VY5,test,676.0,942,1,0.0010615711252653928
7VY9,train,668.0,4726,20,0.004231908590774439
7VYA,train,768.0,3487,1,0.00028677946659019213
7VYE,train,668.0,4652,26,0.005588993981083405
7VYF,train,768.0,3542,1,0.000282326369282891
7VYG,train,668.0,4726,21,0.004443504020313161
7VYH,train,768.0,3487,5,0.0014338973329509608
7VYI,train,668.0,4652,10,0.0021496130696474634
7VYS,train,668.0,4727,29,0.006134969325153374
7VZ1,train,768.0,3487,3,0.0008603383997705764
7VZ8,train,668.0,4648,20,0.004302925989672977
7VZV,train,768.0,8268,15,0.00181422351233672
7VZW,train,768.0,8268,21,0.0025399129172714078
7W00,train,768.0,8139,12,0.001474382602285293
7W01,train,707.0,1598,1,0.0006257822277847309
7W0H,train,768.0,8139,13,0.0015972478191424008
7W0R,train,768.0,8268,20,0.0024189646831156266
7W0Y,train,768.0,8268,22,0.002660861151427189
7W1O,train,768.0,8139,14,0.0017201130359995086
7W1P,train,768.0,8139,20,0.002457304337142155
7W1T,train,768.0,8268,21,0.0025399129172714078
7W1U,train,768.0,8268,19,0.0022980164489598454
7W1V,train,768.0,8269,27,0.0032652074011367757
7W1Z,train,768.0,8269,27,0.0032652074011367757
7W20,train,768.0,8269,24,0.0029024065787882454
7W2B,train,415.0,2590,28,0.010810810810810811
7W2C,train,415.0,2590,5,0.0019305019305019305
7W2F,train,415.0,2583,24,0.009291521486643438
7W2G,train,415.0,2564,22,0.00858034321372855
7W2K,train,768.0,8139,18,0.0022115739034279398
7W2L,train,768.0,8139,18,0.0022115739034279398
7W2R,train,768.0,8269,21,0.0025396057564397146
7W2U,train,768.0,8269,25,0.0030233401862377555
7W2Y,train,768.0,8269,27,0.0032652074011367757
7W2Z,train,55.0,1154,2,0.0017331022530329288
7W31,train,768.0,8173,19,0.0023247277621436437
7W32,train,768.0,8173,18,0.0022023736693992414
7W35,train,768.0,8173,18,0.0022023736693992414
7W3E,test,83.0,3530,56,0.01586402266288952
7W4A,train,406.0,1244,1,0.0008038585209003215
7W4C,train,768.0,8269,24,0.0029024065787882454
7W4D,train,768.0,8269,20,0.0024186721489902045
7W4E,train,768.0,8269,19,0.0022977385415406944
7W4F,train,768.0,8269,21,0.0025396057564397146
7W4G,train,768.0,8269,21,0.0025396057564397146
7W4J,train,768.0,8139,16,0.001965843469713724
7W4K,train,768.0,8139,12,0.001474382602285293
7W4L,train,768.0,8139,18,0.0022115739034279398
7W4M,train,768.0,8139,11,0.0013515173854281852
7W4N,train,768.0,8139,16,0.001965843469713724
7W4Q,train,768.0,8139,14,0.0017201130359995086
7W74,train,106.0,452,5,0.011061946902654867
7W7H,train,719.0,1355,2,0.0014760147601476014
7W9K,train,650.0,1705,7,0.004105571847507331
7W9L,train,650.0,1712,11,0.006425233644859813
7W9M,train,650.0,1710,2,0.0011695906432748538
7W9P,train,650.0,1705,4,0.002346041055718475
7W9T,train,650.0,1709,5,0.002925687536571094
7WAG,test,354.0,522,7,0.013409961685823755
7WAW,test,354.0,496,3,0.006048387096774193
7WAX,test,354.0,510,3,0.0058823529411764705
7WC4,train,753.0,370,3,0.008108108108108109
7WC5,train,753.0,363,1,0.0027548209366391185
7WC6,train,753.0,355,4,0.011267605633802818
7WC7,train,753.0,358,1,0.002793296089385475
7WC8,train,753.0,360,6,0.016666666666666666
7WE4,train,806.0,1122,8,0.0071301247771836
7WEL,train,806.0,1102,10,0.009074410163339383
7WF7,train,55.0,1034,1,0.0009671179883945841
7WFF,train,668.0,4065,10,0.0024600246002460025
7WFR,train,806.0,1100,9,0.008181818181818182
7WFW,train,806.0,998,5,0.00501002004008016
7WGD,test,156.0,969,1,0.0010319917440660474
7WGL,train,522.0,513,17,0.03313840155945419
7WGN,train,522.0,261,2,0.007662835249042145
7WGT,test,156.0,969,3,0.0030959752321981426
7WJ3,train,625.0,379,3,0.0079155672823219
7WLD,train,766.0,2393,17,0.0071040534893439195
7WLF,val,601.0,584,9,0.015410958904109588
7WLI,train,637.0,1135,4,0.003524229074889868
7WLJ,train,637.0,1135,4,0.003524229074889868
7WLK,train,637.0,1135,3,0.0026431718061674008
7WLL,train,637.0,1135,2,0.001762114537444934
7WLM,val,427.0,603,3,0.004975124378109453
7WLT,train,801.0,4059,3,0.0007390983000739098
7WLV,test,645.0,6254,3,0.00047969299648225136
7WLW,test,156.0,969,1,0.0010319917440660474
7WM2,train,672.0,1878,1,0.0005324813631522897
7WOJ,val,601.0,567,8,0.014109347442680775
7WQ3,train,55.0,1160,2,0.0017241379310344827
7WSR,val,255.0,1200,2,0.0016666666666666668
7WST,val,255.0,1202,4,0.0033277870216306157
7WSU,val,255.0,1202,4,0.0033277870216306157
7WSW,train,672.0,1868,4,0.0021413276231263384
7WUA,train,87.0,2283,20,0.008760402978537012
7WYS,train,406.0,2630,15,0.005703422053231939
7WYT,train,406.0,2630,14,0.00532319391634981
7WYU,train,406.0,2652,10,0.003770739064856712
7WYV,train,406.0,2652,10,0.003770739064856712
7WYW,train,406.0,2652,8,0.0030165912518853697
7WYX,train,406.0,2652,8,0.0030165912518853697
7WYY,train,406.0,2652,8,0.0030165912518853697
7WYZ,train,406.0,2652,14,0.005279034690799397
7WZ0,train,406.0,2652,10,0.003770739064856712
7WZ9,val,601.0,581,3,0.0051635111876075735
7WZM,train,680.0,458,3,0.006550218340611353
7X21,train,406.0,1263,2,0.001583531274742676
7X22,train,406.0,1263,19,0.015043547110055424
7X24,train,406.0,1263,9,0.007125890736342043
7X2D,train,55.0,1032,1,0.0009689922480620155
7X6C,val,667.0,2700,4,0.0014814814814814814
7X6I,val,667.0,3968,12,0.0030241935483870967
7XBW,train,55.0,886,2,0.002257336343115124
7XBX,train,292.0,908,3,0.003303964757709251
7XEU,train,200.0,2456,4,0.0016286644951140066
7XK3,train,362.0,1894,4,0.0021119324181626186
7XK4,train,362.0,1894,2,0.0010559662090813093
7XK5,train,362.0,1894,1,0.0005279831045406547
7XK6,train,362.0,1919,3,0.001563314226159458
7XK7,train,362.0,1921,4,0.002082248828735034
7XKT,test,589.0,1992,96,0.04819277108433735
7XLQ,train,565.0,2436,7,0.0028735632183908046
7XMA,test,83.0,3531,40,0.011328235627301049
7XMB,test,83.0,3531,43,0.012177853299348626
7XMC,train,89.0,1197,5,0.004177109440267335
7XMD,train,89.0,1197,9,0.007518796992481203
7XQB,test,589.0,2424,171,0.07054455445544554
7XQD,test,589.0,2412,155,0.0642620232172471
7XQF,test,589.0,2412,133,0.05514096185737977
7XQG,test,589.0,1206,6,0.004975124378109453
7XQP,val,596.0,5075,16,0.0031527093596059115
7XR4,val,110.0,1278,3,0.002347417840375587
7XR6,val,110.0,1272,4,0.0031446540880503146
7XT8,train,55.0,1055,23,0.021800947867298578
7XT9,train,55.0,927,21,0.022653721682847898
7XTC,train,55.0,1038,2,0.0019267822736030828
7XUH,train,360.0,1414,2,0.0014144271570014145
7XUJ,train,360.0,1406,2,0.001422475106685633
7XVE,train,650.0,1569,10,0.006373486297004461
7XVF,train,650.0,1554,13,0.008365508365508366
7XW5,test,767.0,1522,3,0.0019710906701708277
7XW6,test,767.0,1550,52,0.03354838709677419
7XXF,val,708.0,2977,46,0.015451797111185758
7XZH,val,195.0,4379,6,0.0013701758392327015
7XZI,val,40.0,4770,6,0.0012578616352201257
7Y12,train,55.0,1109,3,0.002705139765554554
7Y13,train,361.0,264,5,0.01893939393939394
7Y14,train,361.0,264,2,0.007575757575757576
7Y15,train,55.0,1109,2,0.0018034265103697023
7Y2D,val,601.0,581,4,0.0068846815834767644
7Y3F,val,596.0,3158,8,0.00253324889170361
7Y44,test,83.0,3550,59,0.016619718309859154
7Y45,train,406.0,2654,12,0.00452147701582517
7Y46,train,406.0,2654,2,0.0007535795026375283
7Y48,test,95.0,567,1,0.001763668430335097
7Y5T,test,191.0,1314,2,0.0015220700152207
7Y5X,test,191.0,1216,3,0.0024671052631578946
7Y6I,train,80.0,938,9,0.009594882729211088
7Y7B,val,596.0,5082,15,0.0029515938606847697
7Y7M,test,676.0,1259,3,0.0023828435266084196
7Y8A,val,596.0,4518,15,0.0033200531208499337
7YAE,train,55.0,1145,1,0.0008733624454148472
7YCA,val,596.0,5631,20,0.003551767004084532
7YG5,train,565.0,2436,9,0.003694581280788177
7YKD,train,55.0,1133,3,0.00264783759929391
7YM8,val,468.0,556,1,0.0017985611510791368
7YMI,train,622.0,6610,12,0.001815431164901664
7YML,train,394.0,1839,30,0.01631321370309951
7YPY,test,83.0,3551,63,0.017741481272880878
7YQ2,train,622.0,5294,130,0.02455610124669437
7YQ7,train,622.0,5292,84,0.015873015873015872
7YRF,val,209.0,1167,2,0.001713796058269066
7YRH,val,209.0,1171,3,0.0025619128949615714
7YTB,val,633.0,507,4,0.007889546351084813
7YTJ,test,709.0,1574,4,0.0025412960609911056
7YXA,train,753.0,748,21,0.02807486631016043
7Z09,train,106.0,229,13,0.056768558951965066
7Z0A,train,106.0,229,11,0.048034934497816595
7Z0C,train,106.0,229,12,0.05240174672489083
7Z0D,train,106.0,229,12,0.05240174672489083
7Z0E,train,106.0,229,9,0.039301310043668124
7Z0S,train,240.0,2026,5,0.0024679170779861796
7Z3Z,val,651.0,3267,12,0.0036730945821854912
7Z57,val,601.0,581,3,0.0051635111876075735
7Z6Q,train,359.0,3956,11,0.002780586450960566
7Z8D,train,394.0,825,5,0.006060606060606061
7ZBC,train,365.0,607,3,0.004942339373970346
7ZBE,train,365.0,608,1,0.001644736842105263
7ZD6,train,768.0,8153,8,0.0009812339016313013
7ZDH,train,768.0,8220,7,0.0008515815085158151
7ZDJ,train,768.0,8153,1,0.00012265423770391266
7ZDM,train,768.0,8220,7,0.0008515815085158151
7ZDP,train,768.0,8153,1,0.00012265423770391266
7ZEB,train,768.0,8188,8,0.0009770395701025891
7ZGO,train,80.0,940,7,0.007446808510638298
7ZI0,train,387.0,1171,4,0.0034158838599487617
7ZJ8,test,120.0,1482,3,0.0020242914979757085
7ZK4,test,769.0,1176,2,0.0017006802721088435
7ZK5,test,769.0,1177,2,0.0016992353440951572
7ZK8,test,769.0,1181,2,0.001693480101608806
7ZKA,test,769.0,1177,5,0.004248088360237893
7ZKP,train,340.0,2447,9,0.0036779730281977932
7ZKQ,train,340.0,1497,7,0.004676018704074816
7ZL9,train,753.0,398,1,0.002512562814070352
7ZLY,train,753.0,394,2,0.005076142131979695
7ZM7,train,768.0,8383,51,0.006083740904210903
7ZM8,train,668.0,4424,46,0.010397830018083183
7ZMB,train,768.0,8348,44,0.005270723526593196
7ZME,train,668.0,4391,35,0.007970849464814394
7ZMG,train,768.0,8349,41,0.004910767756617559
7ZMH,train,668.0,4385,44,0.010034207525655644
7ZMY,train,488.0,661,9,0.01361573373676248
7ZN0,train,488.0,660,9,0.013636363636363636
7ZN3,train,488.0,657,12,0.0182648401826484
7ZN8,train,488.0,661,8,0.012102874432677761
7ZN9,train,488.0,660,9,0.013636363636363636
7ZNA,train,488.0,661,6,0.009077155824508321
7ZNB,train,488.0,660,9,0.013636363636363636
7ZNC,train,488.0,664,8,0.012048192771084338
7ZND,train,488.0,662,7,0.010574018126888218
7ZNE,train,488.0,660,6,0.00909090909090909
7ZNG,train,488.0,661,4,0.006051437216338881
7ZNH,train,488.0,661,5,0.007564296520423601
7ZNI,train,488.0,660,4,0.006060606060606061
7ZOU,train,106.0,223,3,0.013452914798206279
7ZOV,train,106.0,223,3,0.013452914798206279
7ZOW,train,106.0,223,3,0.013452914798206279
7ZP9,train,111.0,2802,57,0.020342612419700215
7ZPO,train,111.0,1932,4,0.002070393374741201
7ZRD,test,716.0,1451,2,0.0013783597518952446
7ZRE,test,716.0,1445,4,0.002768166089965398
7ZRG,test,716.0,1447,4,0.0027643400138217
7ZRH,test,716.0,1449,3,0.002070393374741201
7ZRI,test,716.0,1449,2,0.0013802622498274672
7ZRJ,test,716.0,1448,4,0.0027624309392265192
7ZRK,test,716.0,1448,3,0.0020718232044198894
7ZXN,test,589.0,1242,30,0.024154589371980676
7ZXY,train,226.0,1913,14,0.007318348144276007
7ZY3,train,106.0,237,5,0.02109704641350211
7ZYI,train,398.0,852,1,0.0011737089201877935
8A0U,train,439.0,832,4,0.004807692307692308
8A0V,train,439.0,837,6,0.007168458781362007
8A1T,train,362.0,1889,8,0.004235044997353097
8A1U,train,362.0,1898,11,0.005795574288724974
8A1V,train,362.0,1892,14,0.007399577167019027
8A1W,train,362.0,1908,15,0.007861635220125786
8A1X,train,362.0,1893,12,0.006339144215530904
8A1Y,train,362.0,1920,10,0.005208333333333333
8A26,train,590.0,289,12,0.04152249134948097
8A2O,val,699.0,386,3,0.007772020725388601
8A2P,val,699.0,386,6,0.015544041450777202
8A6C,train,365.0,608,1,0.001644736842105263
8A6D,train,365.0,607,1,0.0016474464579901153
8A6E,train,365.0,607,2,0.0032948929159802307
8A8R,train,439.0,484,4,0.008264462809917356
8A9Q,val,601.0,1164,8,0.006872852233676976
8AB6,train,463.0,3878,59,0.015214027849406911
8AB7,train,463.0,4124,53,0.012851600387972843
8AB8,train,463.0,3997,50,0.012509382036527395
8AB9,train,463.0,3999,55,0.013753438359589898
8ABA,train,463.0,3999,50,0.012503125781445362
8ABB,train,463.0,3999,51,0.012753188297074268
8ABE,train,463.0,3999,51,0.012753188297074268
8ABF,train,463.0,3999,54,0.01350337584396099
8ABG,train,463.0,3999,49,0.012253063265816454
8ABH,train,463.0,3999,50,0.012503125781445362
8ABI,train,463.0,3999,50,0.012503125781445362
8ABJ,train,463.0,3999,47,0.011752938234558639
8ABK,train,463.0,3997,60,0.015011258443832875
8ABL,train,463.0,3878,52,0.013408973697782363
8ABM,train,463.0,3999,51,0.012753188297074268
8AC3,train,463.0,3999,52,0.013003250812703177
8AC4,train,463.0,3999,54,0.01350337584396099
8AC5,train,463.0,3997,47,0.011758819114335751
8ACW,train,572.0,1834,12,0.006543075245365322
8ACY,train,572.0,1839,9,0.004893964110929853
8AD0,train,572.0,1839,12,0.0065252854812398045
8AHX,train,258.0,1608,6,0.0037313432835820895
8AJZ,test,617.0,752,4,0.005319148936170213
8AM5,val,596.0,3194,7,0.0021916092673763305
8AP7,val,591.0,4074,389,0.09548355424644084
8APY,train,38.0,325,6,0.018461538461538463
8AQ2,train,789.0,520,6,0.011538461538461539
8AQ3,train,789.0,508,1,0.001968503937007874
8AQ4,train,789.0,509,1,0.0019646365422396855
8ASI,test,194.0,1789,20,0.011179429849077696
8ASJ,test,194.0,1789,11,0.006148686416992733
8ASL,val,596.0,3198,8,0.0025015634771732333
8ASP,val,596.0,2230,8,0.003587443946188341
8AT5,test,676.0,828,6,0.007246376811594203
8ATG,test,621.0,1555,40,0.02572347266881029
8AW5,train,112.0,798,10,0.012531328320802004
8AYL,train,113.0,1998,52,0.026026026026026026
8AYM,train,113.0,2008,5,0.00249003984063745
8AYN,train,113.0,1998,3,0.0015015015015015015
8AYO,train,113.0,1962,4,0.0020387359836901123
8AYZ,val,209.0,802,1,0.0012468827930174563
8B01,train,681.0,684,2,0.0029239766081871343
8B0L,train,789.0,510,2,0.00392156862745098
8B17,val,122.0,581,3,0.0051635111876075735
8B19,val,122.0,581,1,0.0017211703958691911
8B1A,val,122.0,580,1,0.0017241379310344827
8B1B,val,122.0,580,1,0.0017241379310344827
8B1C,val,122.0,581,2,0.0034423407917383822
8B1D,val,122.0,581,2,0.0034423407917383822
8B1E,val,122.0,580,1,0.0017241379310344827
8B1F,val,122.0,580,2,0.0034482758620689655
8B1G,val,122.0,580,3,0.005172413793103448
8B1H,val,122.0,580,1,0.0017241379310344827
8B1I,val,122.0,580,1,0.0017241379310344827
8B1J,val,122.0,580,1,0.0017241379310344827
8B1K,val,122.0,580,1,0.0017241379310344827
